Date,Temperature,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather,Weather Description,Weather Icon,Rain,Snow
2023-08-17 05:00:00-07:00,64.22,1009,84,8.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-17 06:00:00-07:00,63.68,1009,85,11.01,320,28,Clouds,scattered clouds,03n,0.0,0.0
2023-08-17 07:00:00-07:00,64.36,1009,86,11.01,320,61,Clouds,broken clouds,04d,0.0,0.0
2023-08-17 08:00:00-07:00,67.91,1009,80,11.01,310,41,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 09:00:00-07:00,70.41,1009,75,10.0,310,32,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 10:00:00-07:00,74.52,1009,66,5.01,315,32,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 11:00:00-07:00,78.4,1008,59,5.99,325,33,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 12:00:00-07:00,80.33,1008,55,1.99,330,12,Clouds,few clouds,02d,0.0,0.0
2023-08-17 13:00:00-07:00,79.38,1008,58,11.99,290,22,Clouds,few clouds,02d,0.0,0.0
2023-08-17 14:00:00-07:00,81.16,1007,55,7.0,295,26,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 15:00:00-07:00,81.37,1007,55,10.0,290,28,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 16:00:00-07:00,81.37,1006,55,10.0,280,29,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 17:00:00-07:00,82.51,1006,53,4.0,288,42,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 18:00:00-07:00,81.21,1005,54,7.0,216,29,Clouds,scattered clouds,03d,0.0,0.0
2023-08-17 19:00:00-07:00,77.61,1005,58,8.01,280,17,Clouds,few clouds,02d,0.0,0.0
2023-08-17 20:00:00-07:00,73.49,1005,63,5.01,280,11,Clouds,few clouds,02d,0.0,0.0
2023-08-17 21:00:00-07:00,69.58,1005,64,5.01,126,8,Clear,clear sky,01n,0.0,0.0
2023-08-17 22:00:00-07:00,68.77,1005,65,13.0,138,7,Clear,clear sky,01n,0.0,0.0
2023-08-17 23:00:00-07:00,67.19,1004,66,7.0,191,4,Clear,clear sky,01n,0.0,0.0
2023-08-18 00:00:00-07:00,64.98,1005,68,18.99,290,0,Clear,clear sky,01n,0.0,0.0
2023-08-18 01:00:00-07:00,62.4,1005,70,30.0,162,1,Clear,clear sky,01n,0.0,0.0
2023-08-18 02:00:00-07:00,61.02,1005,75,5.99,219,2,Clear,clear sky,01n,0.0,0.0
2023-08-18 03:00:00-07:00,59.43,1006,78,21.0,280,2,Clear,clear sky,01n,0.0,0.0
2023-08-18 04:00:00-07:00,58.48,1007,78,23.0,270,5,Clear,clear sky,01n,0.0,0.0
2023-08-18 05:00:00-07:00,57.69,1007,78,7.0,241,6,Clear,clear sky,01n,0.0,0.0
2023-08-18 06:00:00-07:00,56.84,1008,80,18.99,270,19,Clouds,few clouds,02n,0.0,0.0
2023-08-18 07:00:00-07:00,56.93,1009,77,25.99,260,10,Clear,clear sky,01d,0.0,0.0
2023-08-18 08:00:00-07:00,58.64,1010,70,27.0,260,6,Clear,clear sky,01d,0.0,0.0
2023-08-18 09:00:00-07:00,60.12,1010,67,20.0,260,5,Clear,clear sky,01d,0.0,0.0
2023-08-18 10:00:00-07:00,63.09,1011,60,7.0,192,4,Clear,clear sky,01d,0.0,0.0
2023-08-18 11:00:00-07:00,63.79,1011,58,24.0,260,3,Clear,clear sky,01d,0.0,0.0
2023-08-18 12:00:00-07:00,65.43,1012,53,18.99,270,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 13:00:00-07:00,66.7,1013,51,21.0,240,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 14:00:00-07:00,68.92,1013,48,4.0,194,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 15:00:00-07:00,70.47,1013,45,13.0,210,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 16:00:00-07:00,71.1,1013,44,13.0,210,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 17:00:00-07:00,71.19,1013,44,7.0,307,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 18:00:00-07:00,70.97,1013,45,10.0,210,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 19:00:00-07:00,69.15,1013,51,8.01,220,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 20:00:00-07:00,67.17,1014,57,8.01,220,0,Clear,clear sky,01d,0.0,0.0
2023-08-18 21:00:00-07:00,62.65,1014,68,4.0,320,0,Clear,clear sky,01n,0.0,0.0
2023-08-18 22:00:00-07:00,60.73,1014,67,1.01,131,0,Clear,clear sky,01n,0.0,0.0
2023-08-18 23:00:00-07:00,59.77,1015,67,3.0,326,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 00:00:00-07:00,59.16,1015,68,3.0,345,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 01:00:00-07:00,58.62,1015,68,4.0,337,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 02:00:00-07:00,57.42,1015,70,3.0,70,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 03:00:00-07:00,56.34,1015,73,2.37,357,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 04:00:00-07:00,56.14,1016,73,3.0,80,1,Clear,clear sky,01n,0.0,0.0
2023-08-19 05:00:00-07:00,55.4,1016,76,10.0,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 06:00:00-07:00,55.22,1016,78,13.0,290,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 07:00:00-07:00,55.08,1016,81,13.0,300,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 08:00:00-07:00,58.1,1016,80,1.99,319,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 09:00:00-07:00,60.94,1016,75,4.0,311,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 10:00:00-07:00,62.87,1016,72,18.01,310,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 11:00:00-07:00,66.09,1016,66,3.0,316,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 12:00:00-07:00,68.2,1015,63,5.99,205,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 13:00:00-07:00,70.11,1015,59,5.01,200,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 14:00:00-07:00,71.73,1014,57,4.0,297,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 15:00:00-07:00,72.5,1014,56,7.0,224,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 16:00:00-07:00,73.06,1013,54,5.99,235,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 17:00:00-07:00,73.98,1012,54,5.01,299,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 18:00:00-07:00,74.05,1012,56,1.99,286,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 19:00:00-07:00,71.78,1012,58,1.99,301,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 20:00:00-07:00,68.47,1011,62,1.01,306,0,Clear,clear sky,01d,0.0,0.0
2023-08-19 21:00:00-07:00,65.37,1012,65,6.55,335,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 22:00:00-07:00,63.48,1012,68,11.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-19 23:00:00-07:00,61.45,1012,71,8.99,320,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 00:00:00-07:00,60.76,1012,73,2.93,50,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 01:00:00-07:00,59.99,1012,74,11.01,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 02:00:00-07:00,58.55,1012,79,15.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 03:00:00-07:00,58.39,1013,76,15.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 04:00:00-07:00,57.49,1013,78,11.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 05:00:00-07:00,56.19,1013,81,15.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 06:00:00-07:00,55.98,1013,80,15.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-20 07:00:00-07:00,55.47,1013,86,18.01,300,0,Clear,clear sky,01d,0.0,0.0
2023-08-20 08:00:00-07:00,58.24,1013,83,18.01,300,0,Clear,clear sky,01d,0.0,0.0
2023-08-20 09:00:00-07:00,61.45,1013,81,3.0,306,2,Clear,clear sky,01d,0.0,0.0
2023-08-20 10:00:00-07:00,63.66,1013,76,18.99,300,16,Clouds,few clouds,02d,0.0,0.0
2023-08-20 11:00:00-07:00,66.42,1013,68,17.0,300,19,Clouds,few clouds,02d,0.0,0.0
2023-08-20 12:00:00-07:00,70.25,1012,61,5.01,324,83,Clouds,broken clouds,04d,0.0,0.0
2023-08-20 13:00:00-07:00,71.2,1011,59,5.01,231,67,Clouds,broken clouds,04d,0.0,0.0
2023-08-20 14:00:00-07:00,71.11,1011,62,4.0,317,78,Clouds,broken clouds,04d,0.0,0.0
2023-08-20 15:00:00-07:00,72.5,1010,68,8.32,280,84,Clouds,broken clouds,04d,0.0,0.0
2023-08-20 16:00:00-07:00,72.03,1009,63,1.99,305,87,Clouds,overcast clouds,04d,0.0,0.0
2023-08-20 17:00:00-07:00,70.48,1008,65,3.0,294,98,Clouds,overcast clouds,04d,0.0,0.0
2023-08-20 18:00:00-07:00,70.83,1008,64,3.0,301,98,Clouds,overcast clouds,04d,0.0,0.0
2023-08-20 19:00:00-07:00,68.79,1008,65,4.0,308,95,Clouds,overcast clouds,04d,0.0,0.0
2023-08-20 20:00:00-07:00,66.02,1008,71,3.0,312,96,Clouds,overcast clouds,04d,0.0,0.0
2023-08-20 21:00:00-07:00,62.44,1008,76,11.01,290,97,Clouds,overcast clouds,04n,0.0,0.0
2023-08-20 22:00:00-07:00,60.76,1008,77,1.95,323,94,Clouds,overcast clouds,04n,0.0,0.0
2023-08-20 23:00:00-07:00,59.54,1008,79,1.45,343,86,Clouds,overcast clouds,04n,0.0,0.0
2023-08-21 00:00:00-07:00,58.3,1008,81,10.0,320,3,Clear,clear sky,01n,0.0,0.0
2023-08-21 01:00:00-07:00,57.49,1008,82,1.12,104,1,Clear,clear sky,01n,0.0,0.0
2023-08-21 02:00:00-07:00,56.01,1008,87,8.99,300,1,Clear,clear sky,01n,0.0,0.0
2023-08-21 03:00:00-07:00,55.63,1008,87,2.91,53,1,Clear,clear sky,01n,0.0,0.0
2023-08-21 04:00:00-07:00,55.17,1008,87,2.01,68,1,Clear,clear sky,01n,0.0,0.0
2023-08-21 05:00:00-07:00,54.41,1008,88,5.01,320,4,Clear,clear sky,01n,0.0,0.0
2023-08-21 06:00:00-07:00,54.21,1008,89,2.28,83,2,Clear,clear sky,01n,0.0,0.0
2023-08-21 07:00:00-07:00,54.37,1009,90,1.9,94,1,Clear,clear sky,01d,0.0,0.0
2023-08-21 08:00:00-07:00,56.5,1009,90,2.95,142,1,Clear,clear sky,01d,0.0,0.0
2023-08-21 09:00:00-07:00,59.76,1009,84,1.01,250,1,Clear,clear sky,01d,0.0,0.0
2023-08-21 10:00:00-07:00,62.94,1009,77,8.01,310,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 11:00:00-07:00,65.82,1008,71,8.99,300,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 12:00:00-07:00,68.97,1008,66,5.01,273,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 13:00:00-07:00,70.12,1008,63,8.99,290,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 14:00:00-07:00,71.82,1008,60,8.01,280,10,Clear,clear sky,01d,0.0,0.0
2023-08-21 15:00:00-07:00,72.73,1008,56,5.99,271,16,Clouds,few clouds,02d,0.0,0.0
2023-08-21 16:00:00-07:00,73.8,1008,55,5.01,291,19,Clouds,few clouds,02d,0.0,0.0
2023-08-21 17:00:00-07:00,73.51,1008,55,5.01,279,21,Clouds,few clouds,02d,0.0,0.0
2023-08-21 18:00:00-07:00,72.57,1008,56,5.99,105,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 19:00:00-07:00,70.14,1008,59,8.99,220,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 20:00:00-07:00,67.5,1009,64,4.0,104,0,Clear,clear sky,01d,0.0,0.0
2023-08-21 21:00:00-07:00,64.47,1010,67,11.99,100,0,Clear,clear sky,01n,0.0,0.0
2023-08-21 22:00:00-07:00,62.94,1010,68,15.01,100,0,Clear,clear sky,01n,0.0,0.0
2023-08-21 23:00:00-07:00,61.86,1011,67,13.0,110,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 00:00:00-07:00,60.76,1011,68,11.01,110,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 01:00:00-07:00,60.55,1012,69,10.0,110,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 02:00:00-07:00,60.08,1012,68,10.0,110,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 03:00:00-07:00,58.57,1012,73,5.01,97,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 04:00:00-07:00,57.31,1013,77,11.99,100,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 05:00:00-07:00,55.56,1013,80,13.0,100,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 06:00:00-07:00,55.18,1014,82,15.99,90,0,Clear,clear sky,01n,0.0,0.0
2023-08-22 07:00:00-07:00,55.2,1014,82,10.0,100,0,Clear,clear sky,01d,0.0,0.0
2023-08-22 08:00:00-07:00,57.72,1015,77,5.01,82,0,Clear,clear sky,01d,0.0,0.0
2023-08-22 09:00:00-07:00,59.29,1015,74,13.0,100,0,Clear,clear sky,01d,0.0,0.0
2023-08-22 10:00:00-07:00,61.61,1015,70,15.99,100,1,Clear,clear sky,01d,0.0,0.0
2023-08-22 11:00:00-07:00,63.61,1015,64,15.01,120,17,Clouds,few clouds,02d,0.0,0.0
2023-08-22 12:00:00-07:00,64.02,1015,64,5.99,83,74,Clouds,broken clouds,04d,0.0,0.0
2023-08-22 13:00:00-07:00,66.02,1015,60,5.01,113,50,Clouds,scattered clouds,03d,0.0,0.0
2023-08-22 14:00:00-07:00,67.41,1015,57,13.0,150,33,Clouds,scattered clouds,03d,0.0,0.0
2023-08-22 15:00:00-07:00,68.86,1015,54,11.5,210,20,Clouds,few clouds,02d,0.0,0.0
2023-08-22 16:00:00-07:00,69.87,1015,51,5.99,117,20,Clouds,few clouds,02d,0.0,0.0
2023-08-22 17:00:00-07:00,69.78,1014,51,10.0,210,24,Clouds,few clouds,02d,0.0,0.0
2023-08-22 18:00:00-07:00,68.4,1015,51,11.01,200,0,Clear,clear sky,01d,0.0,0.0
2023-08-22 19:00:00-07:00,67.15,1014,53,3.0,175,2,Clear,clear sky,01d,0.0,0.0
2023-08-22 20:00:00-07:00,64.04,1015,64,1.01,235,13,Clouds,few clouds,02d,0.0,0.0
2023-08-22 21:00:00-07:00,61.2,1015,70,3.0,284,21,Clouds,few clouds,02n,0.0,0.0
2023-08-22 22:00:00-07:00,60.12,1015,72,4.36,42,26,Clouds,scattered clouds,03n,0.0,0.0
2023-08-22 23:00:00-07:00,59.67,1015,72,3.0,330,7,Clear,clear sky,01n,0.0,0.0
2023-08-23 00:00:00-07:00,58.71,1016,74,4.0,42,60,Clouds,broken clouds,04n,0.0,0.0
2023-08-23 01:00:00-07:00,58.33,1016,74,5.01,313,80,Clouds,broken clouds,04n,0.0,0.0
2023-08-23 02:00:00-07:00,58.42,1016,74,4.0,332,87,Clouds,overcast clouds,04n,0.0,0.0
2023-08-23 03:00:00-07:00,57.43,1016,77,8.99,100,90,Clouds,overcast clouds,04n,0.0,0.0
2023-08-23 04:00:00-07:00,57.02,1016,79,8.01,90,92,Clouds,overcast clouds,04n,0.0,0.0
2023-08-23 05:00:00-07:00,56.57,1017,83,8.99,70,88,Clouds,overcast clouds,04n,0.0,0.0
2023-08-23 06:00:00-07:00,55.8,1017,84,10.0,100,66,Clouds,broken clouds,04n,0.0,0.0
2023-08-23 07:00:00-07:00,56.01,1017,84,1.99,86,45,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 08:00:00-07:00,57.99,1018,83,11.01,100,33,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 09:00:00-07:00,60.37,1018,81,11.99,110,32,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 10:00:00-07:00,61.81,1018,78,13.0,90,36,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 11:00:00-07:00,63.36,1018,76,5.01,61,44,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 12:00:00-07:00,64.85,1019,72,5.01,63,57,Clouds,broken clouds,04d,0.0,0.0
2023-08-23 13:00:00-07:00,66.69,1019,67,8.99,110,52,Clouds,broken clouds,04d,0.0,0.0
2023-08-23 14:00:00-07:00,67.82,1019,64,4.0,105,54,Clouds,broken clouds,04d,0.0,0.0
2023-08-23 15:00:00-07:00,68.68,1019,59,5.99,140,65,Clouds,broken clouds,04d,0.0,0.0
2023-08-23 16:00:00-07:00,69.17,1019,56,5.01,126,56,Clouds,broken clouds,04d,0.0,0.0
2023-08-23 17:00:00-07:00,68.58,1018,58,4.0,310,62,Clouds,broken clouds,04d,0.0,0.0
2023-08-23 18:00:00-07:00,67.19,1019,64,5.01,272,47,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 19:00:00-07:00,65.68,1019,67,4.0,314,32,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 20:00:00-07:00,63.05,1019,71,1.99,328,39,Clouds,scattered clouds,03d,0.0,0.0
2023-08-23 21:00:00-07:00,61.21,1019,76,4.0,340,32,Clouds,scattered clouds,03n,0.0,0.0
2023-08-23 22:00:00-07:00,59.76,1019,78,1.99,290,34,Clouds,scattered clouds,03n,0.0,0.0
2023-08-23 23:00:00-07:00,58.26,1019,81,3.18,14,37,Clouds,scattered clouds,03n,0.0,0.0
2023-08-24 00:00:00-07:00,57.36,1019,84,4.0,10,7,Clear,clear sky,01n,0.0,0.0
2023-08-24 01:00:00-07:00,56.82,1019,83,2.68,14,7,Clear,clear sky,01n,0.0,0.0
2023-08-24 02:00:00-07:00,55.58,1019,87,3.15,31,26,Clouds,scattered clouds,03n,0.0,0.0
2023-08-24 03:00:00-07:00,55.78,1019,84,2.06,39,25,Clouds,scattered clouds,03n,0.0,0.0
2023-08-24 04:00:00-07:00,54.25,1019,89,1.01,352,21,Clouds,few clouds,02n,0.0,0.0
2023-08-24 05:00:00-07:00,54.27,1019,88,1.01,330,5,Clear,clear sky,01n,0.0,0.0
2023-08-24 06:00:00-07:00,53.04,1019,88,3.0,120,6,Clear,clear sky,01n,0.0,0.0
2023-08-24 07:00:00-07:00,53.53,1019,88,3.0,120,7,Clear,clear sky,01d,0.0,0.0
2023-08-24 08:00:00-07:00,56.26,1019,86,1.01,321,8,Clear,clear sky,01d,0.0,0.0
2023-08-24 09:00:00-07:00,60.24,1019,81,1.01,281,7,Clear,clear sky,01d,0.0,0.0
2023-08-24 10:00:00-07:00,64.09,1019,71,8.99,290,8,Clear,clear sky,01d,0.0,0.0
2023-08-24 11:00:00-07:00,68.49,1018,64,5.01,216,20,Clouds,few clouds,02d,0.0,0.0
2023-08-24 12:00:00-07:00,70.59,1018,60,5.99,171,98,Clouds,overcast clouds,04d,0.0,0.0
2023-08-24 13:00:00-07:00,72.54,1017,57,5.99,259,69,Clouds,broken clouds,04d,0.0,0.0
2023-08-24 14:00:00-07:00,73.83,1017,55,5.99,225,72,Clouds,broken clouds,04d,0.0,0.0
2023-08-24 15:00:00-07:00,74.43,1016,54,8.01,245,76,Clouds,broken clouds,04d,0.0,0.0
2023-08-24 16:00:00-07:00,75.61,1015,53,5.99,233,81,Clouds,broken clouds,04d,0.0,0.0
2023-08-24 17:00:00-07:00,75.11,1015,52,5.99,246,23,Clouds,few clouds,02d,0.0,0.0
2023-08-24 18:00:00-07:00,74.57,1014,55,4.0,305,5,Clear,clear sky,01d,0.0,0.0
2023-08-24 19:00:00-07:00,73.13,1014,58,3.0,310,3,Clear,clear sky,01d,0.0,0.0
2023-08-24 20:00:00-07:00,69.19,1013,66,1.01,359,2,Clear,clear sky,01d,0.0,0.0
2023-08-24 21:00:00-07:00,65.93,1014,71,7.07,318,1,Clear,clear sky,01n,0.0,0.0
2023-08-24 22:00:00-07:00,64.27,1014,74,6.4,326,1,Clear,clear sky,01n,0.0,0.0
2023-08-24 23:00:00-07:00,62.82,1014,75,8.99,310,1,Clear,clear sky,01n,0.0,0.0
2023-08-25 00:00:00-07:00,61.52,1014,80,8.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-25 01:00:00-07:00,61.2,1014,78,10.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-25 02:00:00-07:00,60.75,1014,78,10.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-25 03:00:00-07:00,60.71,1015,78,10.0,310,19,Clouds,few clouds,02n,0.0,0.0
2023-08-25 04:00:00-07:00,60.89,1014,77,8.01,320,35,Clouds,scattered clouds,03n,0.0,0.0
2023-08-25 05:00:00-07:00,61.63,1014,74,1.54,38,50,Clouds,scattered clouds,03n,0.0,0.0
2023-08-25 06:00:00-07:00,60.37,1014,77,3.0,360,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-25 07:00:00-07:00,60.51,1014,76,4.09,325,82,Clouds,broken clouds,04d,0.0,0.0
2023-08-25 08:00:00-07:00,63.32,1014,74,1.99,113,86,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 09:00:00-07:00,67.69,1015,69,1.99,313,89,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 10:00:00-07:00,71.33,1014,61,1.99,315,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-25 11:00:00-07:00,71.24,1015,64,1.01,238,87,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 12:00:00-07:00,71.87,1015,65,5.01,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 13:00:00-07:00,73.38,1015,59,5.01,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 14:00:00-07:00,75.67,1015,52,3.0,296,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 15:00:00-07:00,76.06,1015,54,3.0,205,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 16:00:00-07:00,72.5,1016,62,5.75,340,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 17:00:00-07:00,71.58,1015,67,4.0,330,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 18:00:00-07:00,70.75,1016,70,4.0,220,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 19:00:00-07:00,70.03,1015,70,1.01,305,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 20:00:00-07:00,67.12,1015,73,3.0,276,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-25 21:00:00-07:00,65.37,1016,74,3.0,360,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-25 22:00:00-07:00,64.58,1015,74,3.44,10,92,Clouds,overcast clouds,04n,0.0,0.0
2023-08-25 23:00:00-07:00,63.73,1015,74,2.37,31,55,Clouds,broken clouds,04n,0.0,0.0
2023-08-26 00:00:00-07:00,62.56,1015,76,1.01,221,87,Clouds,overcast clouds,04n,0.0,0.0
2023-08-26 01:00:00-07:00,61.74,1016,76,2.3,23,87,Clouds,overcast clouds,04n,0.0,0.0
2023-08-26 02:00:00-07:00,61.68,1016,76,1.99,200,60,Clouds,broken clouds,04n,0.0,0.0
2023-08-26 03:00:00-07:00,60.78,1016,78,1.59,41,45,Clouds,scattered clouds,03n,0.0,0.0
2023-08-26 04:00:00-07:00,59.68,1016,80,1.99,110,36,Clouds,scattered clouds,03n,0.0,0.0
2023-08-26 05:00:00-07:00,60.21,1017,77,2.84,346,9,Clear,clear sky,01n,0.0,0.0
2023-08-26 06:00:00-07:00,60.44,1017,76,3.4,343,0,Clear,clear sky,01n,0.0,0.0
2023-08-26 07:00:00-07:00,60.73,1017,75,3.04,340,0,Clear,clear sky,01d,0.0,0.0
2023-08-26 08:00:00-07:00,62.49,1017,82,2.01,297,0,Clear,clear sky,01d,0.0,0.0
2023-08-26 09:00:00-07:00,69.06,1017,68,1.01,356,0,Clear,clear sky,01d,0.0,0.0
2023-08-26 10:00:00-07:00,72.68,1017,59,3.0,332,0,Clear,clear sky,01d,0.0,0.0
2023-08-26 11:00:00-07:00,75.99,1016,53,4.0,295,0,Clear,clear sky,01d,0.0,0.0
2023-08-26 12:00:00-07:00,80.28,1016,45,3.0,319,5,Clear,clear sky,01d,0.0,0.0
2023-08-26 13:00:00-07:00,82.27,1015,41,4.0,320,5,Clear,clear sky,01d,0.0,0.0
2023-08-26 14:00:00-07:00,84.47,1015,40,5.01,306,6,Clear,clear sky,01d,0.0,0.0
2023-08-26 15:00:00-07:00,85.57,1014,38,5.01,287,4,Clear,clear sky,01d,0.0,0.0
2023-08-26 16:00:00-07:00,85.71,1014,36,7.0,253,8,Clear,clear sky,01d,0.0,0.0
2023-08-26 17:00:00-07:00,84.7,1013,37,5.99,220,8,Clear,clear sky,01d,0.0,0.0
2023-08-26 18:00:00-07:00,83.05,1013,39,3.0,342,73,Clouds,broken clouds,04d,0.0,0.0
2023-08-26 19:00:00-07:00,80.1,1013,43,4.0,312,87,Clouds,overcast clouds,04d,0.0,0.0
2023-08-26 20:00:00-07:00,75.4,1013,50,1.99,338,91,Clouds,overcast clouds,04d,0.0,0.0
2023-08-26 21:00:00-07:00,71.74,1013,56,11.01,310,86,Clouds,overcast clouds,04n,0.0,0.0
2023-08-26 22:00:00-07:00,70.0,1013,60,8.01,310,70,Clouds,broken clouds,04n,0.0,0.0
2023-08-26 23:00:00-07:00,68.43,1014,63,3.0,330,63,Clouds,broken clouds,04n,0.0,0.0
2023-08-27 00:00:00-07:00,67.6,1014,64,1.99,360,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 01:00:00-07:00,66.88,1014,64,5.01,90,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 02:00:00-07:00,65.89,1015,66,2.04,85,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 03:00:00-07:00,64.96,1015,68,1.36,89,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 04:00:00-07:00,63.45,1015,71,4.0,110,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 05:00:00-07:00,63.46,1016,70,3.0,140,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 06:00:00-07:00,62.1,1016,73,1.41,103,0,Clear,clear sky,01n,0.0,0.0
2023-08-27 07:00:00-07:00,63.41,1016,69,1.92,106,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 08:00:00-07:00,66.09,1017,69,1.66,141,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 09:00:00-07:00,71.38,1017,61,1.01,6,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 10:00:00-07:00,75.25,1016,55,1.01,94,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 11:00:00-07:00,78.24,1016,48,4.0,309,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 12:00:00-07:00,81.09,1016,45,5.01,288,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 13:00:00-07:00,82.78,1016,43,5.01,312,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 14:00:00-07:00,83.08,1016,41,8.05,290,20,Clouds,few clouds,02d,0.0,0.0
2023-08-27 15:00:00-07:00,84.99,1015,39,5.99,280,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 16:00:00-07:00,86.14,1014,37,5.99,260,0,Clear,clear sky,01d,0.0,0.0
2023-08-27 17:00:00-07:00,85.6,1014,37,5.01,311,4,Clear,clear sky,01d,0.0,0.0
